num_rooms,size,floor,Price,Location,Date,Today
3 ,103 ,7/17 ,165 000,Yasamal r.,"Bakı, 13 i̇yun 2022",06/15/2022
2 ,81 ,8/14 ,137 000,Qara Qarayev m.,"Bakı, 13 i̇yun 2022",06/15/2022
3 ,80 ,5/9 ,134 000,Nəsimi r.,"Bakı, 13 i̇yun 2022",06/15/2022
4 ,100 ,7/9 ,159 000,8-ci mikrorayon q.,"Bakı, 04 i̇yun 2022",06/15/2022
2 ,112.3 ,5/9 ,202 158,Nizami m.,"Bakı, 09 i̇yun 2022",06/15/2022
2 ,62 ,17/20 ,81 000,Yeni Yasamal q.,"Bakı, 11 i̇yun 2022",06/15/2022
3 ,101 ,14/17 ,235 000,Nizami m.,"Bakı, 12 i̇yun 2022",06/15/2022
4 ,287 ,,583 184,Bakı,"Bakı, 09 i̇yun 2022",06/15/2022
4 ,164.2 ,,377 729,Bakı,"Bakı, dünən 15:26",06/15/2022
1 ,47 ,,58 750,Bakı,"Bakı, dünən 16:12",06/15/2022
1 ,50.8 ,,63 500,Bakı,"Bakı, dünən 16:11",06/15/2022
4 ,176 ,8/17 ,420 000,Nəsimi r.,"Bakı, 13 i̇yun 2022",06/15/2022
3 ,114.5 ,9/16 ,201 000,Qara Qarayev m.,"Bakı, 13 i̇yun 2022",06/15/2022
2 ,97 ,5/11 ,135 000,Yeni Yasamal q.,"Bakı, 13 i̇yun 2022",06/15/2022
3 ,77 ,6/9 ,157 000,Elmlər Akademiyası m.,"Bakı, 13 i̇yun 2022",06/15/2022
3 ,145 ,8/11 ,355 000,Nərimanov r.,"Bakı, 13 i̇yun 2022",06/15/2022
5 ,90 ,2/5 ,118 000,Bayıl q.,"Bakı, 13 i̇yun 2022",06/15/2022
1 ,35 ,3/5 ,65 000,Yasamal r.,"Bakı, 13 i̇yun 2022",06/15/2022
2 ,45 ,7/9 ,88 000,8-ci mikrorayon q.,"Bakı, 13 i̇yun 2022",06/15/2022
2 ,67 ,4/17 ,125 000,Nəsimi r.,"Bakı, 13 i̇yun 2022",06/15/2022
3 ,151 ,6/19 ,280 000,İnşaatçılar m.,"Bakı, 13 i̇yun 2022",06/15/2022
3 ,105 ,15/18 ,177 000,Şah İsmayıl Xətai m.,"Bakı, 13 i̇yun 2022",06/15/2022
2 ,50 ,5/5 ,72 000,Bakıxanov q.,"Bakı, 13 i̇yun 2022",06/15/2022
3 ,120 ,10/12 ,214 000,Nizami m.,"Bakı, 13 i̇yun 2022",06/15/2022
3 ,85 ,8/9 ,118 000,Xalqlar Dostluğu m.,"Bakı, 13 i̇yun 2022",06/15/2022
3 ,131 ,11/12 ,167 000,Yeni Yasamal q.,"Bakı, 13 i̇yun 2022",06/15/2022
3 ,70 ,4/5 ,70 000,Lökbatan q.,"Bakı, 13 i̇yun 2022",06/15/2022
2 ,60 ,2/9 ,90 000,Qara Qarayev m.,"Bakı, bugün 11:08",06/15/2022
5 ,201 ,8/17 ,390 000,Nərimanov r.,"Bakı, 13 i̇yun 2022",06/15/2022
2 ,105 ,10/12 ,241 000,İçəri Şəhər m.,"Bakı, 13 i̇yun 2022",06/15/2022
4 ,270 ,10/16 ,675 000,28 May m.,"Bakı, 13 i̇yun 2022",06/15/2022
2 ,78 ,3/16 ,158 000,Nəsimi r.,"Bakı, 13 i̇yun 2022",06/15/2022
4 ,175 ,10/12 ,725 000,Sahil m.,"Bakı, 13 i̇yun 2022",06/15/2022
2 ,90 ,8/18 ,130 000,Qara Qarayev m.,"Bakı, 13 i̇yun 2022",06/15/2022
4 ,200 ,15/19 ,535 000,Nəsimi r.,"Bakı, 13 i̇yun 2022",06/15/2022
4 ,210 ,17/18 ,178 000,Həzi Aslanov q.,"Bakı, dünən 13:02",06/15/2022
5 ,281 ,12/18 ,350 000,İnşaatçılar m.,"Bakı, 13 i̇yun 2022",06/15/2022
1 ,53 ,3/18 ,71 000,Həzi Aslanov m.,"Bakı, 12 i̇yun 2022",06/15/2022
3 ,103 ,8/16 ,118 000,Abşeron r.,"Bakı, dünən 11:17",06/15/2022
2 ,46 ,,85 100,20 Yanvar m.,"Bakı, 08 i̇yun 2022",06/15/2022
4 ,154 ,,354 131,Bakı,"Bakı, dünən 15:26",06/15/2022
1 ,46.4 ,,67 294,Yasamal r.,"Bakı, 31 may 2022",06/15/2022
1 ,53.4 ,,122 553,Sea Breeze ,"Bakı, bugün 11:47",06/15/2022
3 ,101 ,11/17 ,237 000,Yasamal r.,"Bakı, 13 i̇yun 2022",06/15/2022
4 ,180 ,14/16 ,295 000,Şah İsmayıl Xətai m.,"Bakı, 13 i̇yun 2022",06/15/2022
3 ,130 ,6/16 ,300 000,Sahil m.,"Bakı, 13 i̇yun 2022",06/15/2022
1 ,40 ,3/5 ,75 000,Yasamal r.,"Bakı, 13 i̇yun 2022",06/15/2022
3 ,95 ,2/12 ,129 000,Yasamal r.,"Bakı, 13 i̇yun 2022",06/15/2022
4 ,142 ,4/17 ,145 000,Yeni Yasamal q.,"Bakı, 13 i̇yun 2022",06/15/2022
3 ,105 ,5/24 ,185 000,Şah İsmayıl Xətai m.,"Bakı, 13 i̇yun 2022",06/15/2022
2 ,60 ,10/22 ,97 000,Yasamal r.,"Bakı, 13 i̇yun 2022",06/15/2022
3 ,97 ,8/12 ,125 000,Yeni Yasamal q.,"Bakı, 13 i̇yun 2022",06/15/2022
5 ,200 ,7/17 ,275 000,İnşaatçılar m.,"Bakı, 13 i̇yun 2022",06/15/2022
3 ,75 ,4/5 ,122 000,İnşaatçılar m.,"Bakı, bugün 13:05",06/15/2022
3 ,77 ,5/6 ,65 000,Masazır q.,"Bakı, 13 i̇yun 2022",06/15/2022
3 ,107.4 ,11/15 ,163 000,Nərimanov r.,"Bakı, 13 i̇yun 2022",06/15/2022
3 ,70 ,5/5 ,95 000,7-ci mikrorayon q.,"Bakı, 13 i̇yun 2022",06/15/2022
4 ,85 ,5/5 ,60 000,Hövsan q.,"Bakı, 13 i̇yun 2022",06/15/2022
3 ,115 ,18/20 ,249 000,Nəsimi r.,"Bakı, 13 i̇yun 2022",06/15/2022
4 ,211 ,12/14 ,345 000,Yasamal r.,"Bakı, 13 i̇yun 2022",06/15/2022
5 ,196 ,18/27 ,2 200 000,Nəsimi r.,"Bakı, 13 i̇yun 2022",06/15/2022
3 ,120 ,3/9 ,315 000,28 May m.,"Bakı, 13 i̇yun 2022",06/15/2022
3 ,125.4 ,4/17 ,198 000,Nizami m.,"Bakı, 13 i̇yun 2022",06/15/2022
3 ,90 ,5/6 ,230 000,İçəri Şəhər m.,"Bakı, 13 i̇yun 2022",06/15/2022
3 ,137 ,17/19 ,163 200,Neftçilər m.,"Bakı, 13 i̇yun 2022",06/15/2022
4 ,100 ,8/9 ,155 000,Azadlıq Prospekti m.,"Bakı, 13 i̇yun 2022",06/15/2022
2 ,65 ,3/5 ,140 000,Elmlər Akademiyası m.,"Bakı, 13 i̇yun 2022",06/15/2022
4 ,146.3 ,7/9 ,182 837,7-ci mikrorayon q.,"Bakı, 08 i̇yun 2022",06/15/2022
2 ,72.1 ,2/14 ,75 653,Biləcəri q.,"Bakı, 10 i̇yun 2022",06/15/2022
3 ,130 ,5/14 ,235 000,Nizami m.,"Bakı, dünən 16:14",06/15/2022
8 ,350 ,2/12 ,1 100 000,Sahil m.,"Bakı, 11 i̇yun 2022",06/15/2022
4 ,154 ,,354 131,Bakı,"Bakı, dünən 15:26",06/15/2022
2 ,72.1 ,,165 469,Sea Breeze ,"Bakı, bugün 11:42",06/15/2022
2 ,46 ,,85 100,20 Yanvar m.,"Bakı, 08 i̇yun 2022",06/15/2022
4 ,209.4 ,,397 917,Bakı,"Bakı, 09 i̇yun 2022",06/15/2022
2 ,65 ,3/5 ,140 000,Elmlər Akademiyası m.,"Bakı, 13 i̇yun 2022",06/15/2022
2 ,38 ,2/5 ,77 000,Nəsimi r.,"Bakı, dünən 14:26",06/15/2022
2 ,95 ,12/23 ,167 000,Badamdar q.,"Bakı, 13 i̇yun 2022",06/15/2022
3 ,140 ,10/17 ,247 000,Nərimanov r.,"Bakı, 13 i̇yun 2022",06/15/2022
2 ,65 ,5/9 ,110 500,8-ci mikrorayon q.,"Bakı, 13 i̇yun 2022",06/15/2022
2 ,75 ,3/15 ,128 000,İnşaatçılar m.,"Bakı, 13 i̇yun 2022",06/15/2022
3 ,115 ,3/13 ,155 000,Yasamal r.,"Bakı, 13 i̇yun 2022",06/15/2022
2 ,68 ,3/19 ,105 000,İnşaatçılar m.,"Bakı, 13 i̇yun 2022",06/15/2022
2 ,64 ,4/16 ,135 000,Nəsimi r.,"Bakı, 13 i̇yun 2022",06/15/2022
3 ,80 ,3/9 ,100 000,Köhnə Günəşli q.,"Bakı, dünən 11:22",06/15/2022
3 ,110 ,16/20 ,170 000,Əhmədli q.,"Bakı, 13 i̇yun 2022",06/15/2022
3 ,67 ,5/5 ,120 000,Nizami m.,"Bakı, dünən 10:25",06/15/2022
4 ,181 ,10/18 ,240 000,Nəriman Nərimanov m.,"Bakı, 13 i̇yun 2022",06/15/2022
3 ,96 ,6/16 ,135 000,İnşaatçılar m.,"Bakı, 13 i̇yun 2022",06/15/2022
3 ,141 ,16/18 ,235 000,8-ci mikrorayon q.,"Bakı, 13 i̇yun 2022",06/15/2022
3 ,90 ,4/15 ,119 000,Əhmədli m.,"Bakı, 13 i̇yun 2022",06/15/2022
2 ,85 ,17/17 ,99 000,Xalqlar Dostluğu m.,"Bakı, dünən 11:17",06/15/2022
5 ,202 ,13/17 ,530 000,Yasamal r.,"Bakı, 13 i̇yun 2022",06/15/2022
4 ,225 ,16/23 ,330 000,Nəsimi r.,"Bakı, 13 i̇yun 2022",06/15/2022
3 ,123 ,18/19 ,159 000,8-ci kilometr q.,"Bakı, 13 i̇yun 2022",06/15/2022
4 ,237 ,14/18 ,320 000,Nərimanov r.,"Bakı, 13 i̇yun 2022",06/15/2022
3 ,153 ,5/22 ,450 000,Yasamal r.,"Bakı, 13 i̇yun 2022",06/15/2022
3 ,120 ,8/18 ,285 000,Nəsimi r.,"Bakı, 13 i̇yun 2022",06/15/2022
3 ,93 ,3/16 ,159 000,Həzi Aslanov m.,"Bakı, 13 i̇yun 2022",06/15/2022
5 ,228.5 ,8/18 ,411 300,8 Noyabr m.,"Bakı, bugün 11:28",06/15/2022
2 ,81 ,3/7 ,270 000,Nardaran q.,"Bakı, dünən 23:19",06/15/2022
4 ,236 ,14/18 ,295 000,Nəsimi r.,"Bakı, bugün 11:15",06/15/2022
3 ,144.5 ,27/27 ,200 000,Yasamal q.,"Bakı, 26 may 2022",06/15/2022
3 ,137.7 ,,316 756,Bakı,"Bakı, dünən 15:26",06/15/2022
1 ,54.1 ,,67 625,Bakı,"Bakı, 07 i̇yun 2022",06/15/2022
1 ,53.4 ,,122 553,Sea Breeze ,"Bakı, bugün 11:47",06/15/2022
1 ,45.6 ,,86 640,Bakı,"Bakı, 02 i̇yun 2022",06/15/2022
4 ,242 ,4/10 ,1 280 000,Sahil m.,"Bakı, 13 i̇yun 2022",06/15/2022
3 ,70 ,4/5 ,67 000,Hövsan q.,"Bakı, 13 i̇yun 2022",06/15/2022
2 ,84 ,6/16 ,128 000,Nəsimi r.,"Bakı, 13 i̇yun 2022",06/15/2022
1 ,67.5 ,12/17 ,120 000,Nərimanov r.,"Bakı, 13 i̇yun 2022",06/15/2022
3 ,127 ,8/18 ,230 000,Nəsimi r.,"Bakı, 13 i̇yun 2022",06/15/2022
4 ,170 ,5/16 ,400 000,Şah İsmayıl Xətai m.,"Bakı, 13 i̇yun 2022",06/15/2022
2 ,35 ,5/5 ,61 000,Memar Əcəmi m.,"Bakı, dünən 12:21",06/15/2022
2 ,55 ,5/5 ,100 000,Şah İsmayıl Xətai m.,"Bakı, 13 i̇yun 2022",06/15/2022
3 ,137 ,9/19 ,155 000,İnşaatçılar m.,"Bakı, 13 i̇yun 2022",06/15/2022
4 ,158 ,10/20 ,260 000,Nəsimi r.,"Bakı, 13 i̇yun 2022",06/15/2022
3 ,108 ,16/21 ,179 000,Əhmədli q.,"Bakı, 13 i̇yun 2022",06/15/2022
2 ,83 ,8/17 ,120 000,8-ci kilometr q.,"Bakı, 13 i̇yun 2022",06/15/2022
2 ,93 ,11/17 ,173 000,Xalqlar Dostluğu m.,"Bakı, 13 i̇yun 2022",06/15/2022
2 ,65 ,5/5 ,85 500,Badamdar q.,"Bakı, 13 i̇yun 2022",06/15/2022
2 ,45 ,7/10 ,77 000,Nərimanov r.,"Bakı, bugün 12:56",06/15/2022
4 ,155 ,5/15 ,290 000,Şah İsmayıl Xətai m.,"Bakı, 13 i̇yun 2022",06/15/2022
3 ,100 ,3/19 ,205 000,İnşaatçılar m.,"Bakı, 13 i̇yun 2022",06/15/2022
4 ,130 ,13/13 ,255 000,Memar Əcəmi m.,"Bakı, 13 i̇yun 2022",06/15/2022
4 ,110 ,4/5 ,150 000,Badamdar q.,"Bakı, 13 i̇yun 2022",06/15/2022
3 ,65 ,4/5 ,73 000,Lökbatan q.,"Bakı, 13 i̇yun 2022",06/15/2022
3 ,138 ,8/17 ,288 000,Nərimanov r.,"Bakı, 13 i̇yun 2022",06/15/2022
2 ,101 ,3/12 ,160 000,Nəriman Nərimanov m.,"Bakı, 13 i̇yun 2022",06/15/2022
2 ,101 ,12/16 ,188 000,Badamdar q.,"Bakı, 13 i̇yun 2022",06/15/2022
5 ,96 ,2/9 ,119 000,Yeni Günəşli q.,"Bakı, bugün 12:53",06/15/2022
5 ,120 ,2/9 ,178 000,20 Yanvar m.,"Bakı, 05 i̇yun 2022",06/15/2022
2 ,70.2 ,8/14 ,119 340,Nərimanov r.,"Bakı, 04 i̇yun 2022",06/15/2022
3 ,125 ,10/17 ,300 000,Nəsimi r.,"Bakı, 05 i̇yun 2022",06/15/2022
4 ,192 ,6/14 ,374 000,Memar Əcəmi m.,"Bakı, 01 i̇yun 2022",06/15/2022
2 ,102.5 ,,153 750,28 May m.,"Bakı, 08 i̇yun 2022",06/15/2022
4 ,200 ,,380 000,Bakı,"Bakı, 03 i̇yun 2022",06/15/2022
3 ,112.4 ,,140 500,Bakı,"Bakı, 27 may 2022",06/15/2022
1 ,69.7 ,,104 550,28 May m.,"Bakı, 08 i̇yun 2022",06/15/2022
5 ,96 ,2/9 ,119 000,Yeni Günəşli q.,"Bakı, bugün 12:53",06/15/2022
2 ,55 ,15/19 ,108 000,7-ci mikrorayon q.,"Bakı, 13 i̇yun 2022",06/15/2022
2 ,65 ,2/12 ,88 000,Yeni Yasamal q.,"Bakı, 13 i̇yun 2022",06/15/2022
3 ,90 ,5/5 ,100 000,Badamdar q.,"Bakı, 13 i̇yun 2022",06/15/2022
4 ,120 ,6/14 ,275 000,Nəsimi r.,"Bakı, 13 i̇yun 2022",06/15/2022
2 ,92 ,5/18 ,170 000,Nizami r.,"Bakı, 13 i̇yun 2022",06/15/2022
3 ,114 ,9/17 ,211 000,8-ci mikrorayon q.,"Bakı, 13 i̇yun 2022",06/15/2022
3 ,77 ,13/17 ,152 000,Nərimanov r.,"Bakı, 13 i̇yun 2022",06/15/2022
3 ,77 ,4/6 ,67 000,Masazır q.,"Bakı, 13 i̇yun 2022",06/15/2022
4 ,100 ,2/5 ,190 000,Nərimanov r.,"Bakı, 13 i̇yun 2022",06/15/2022
2 ,52 ,17/20 ,77 777,Yeni Yasamal q.,"Bakı, 13 i̇yun 2022",06/15/2022
3 ,86 ,12/12 ,157 000,Badamdar q.,"Bakı, 13 i̇yun 2022",06/15/2022
3 ,147 ,14/15 ,180 000,Yeni Yasamal q.,"Bakı, 13 i̇yun 2022",06/15/2022
3 ,68 ,8/9 ,78 000,Hövsan q.,"Bakı, 13 i̇yun 2022",06/15/2022
2 ,77 ,15/19 ,95 000,Bakıxanov q.,"Bakı, 13 i̇yun 2022",06/15/2022
2 ,72 ,5/17 ,160 000,Nərimanov r.,"Bakı, 13 i̇yun 2022",06/15/2022
4 ,145 ,9/22 ,245 000,Yasamal q.,"Bakı, 13 i̇yun 2022",06/15/2022
1 ,39 ,10/10 ,54 000,Yeni Günəşli q.,"Bakı, bugün 12:40",06/15/2022
3 ,128 ,16/18 ,219 000,İnşaatçılar m.,"Bakı, dünən 00:53",06/15/2022
4 ,145 ,7/11 ,235 000,Nəsimi m.,"Bakı, dünən 00:52",06/15/2022
2 ,60 ,6/14 ,103 000,Memar Əcəmi m.,"Bakı, dünən 00:52",06/15/2022
4 ,120 ,3/9 ,165 000,İnşaatçılar m.,"Bakı, dünən 00:52",06/15/2022
3 ,107 ,16/20 ,120 000,Yeni Yasamal q.,"Bakı, dünən 00:52",06/15/2022
4 ,156 ,12/16 ,290 000,İnşaatçılar m.,"Bakı, dünən 00:51",06/15/2022
1 ,55 ,18/19 ,78 000,Həzi Aslanov q.,"Bakı, dünən 18:21",06/15/2022
2 ,97 ,9/16 ,160 500,Nərimanov r.,"Bakı, 12 i̇yun 2022",06/15/2022
3 ,100 ,5/5 ,50 000,Masazır q.,"Bakı, 12 i̇yun 2022",06/15/2022
3 ,135 ,6/18 ,150 000,Neftçilər m.,"Bakı, 13 i̇yun 2022",06/15/2022
3 ,127.4 ,,235 690,Bakı,"Bakı, 03 i̇yun 2022",06/15/2022
4 ,287 ,,583 184,Bakı,"Bakı, 09 i̇yun 2022",06/15/2022
1 ,50.4 ,,63 012,Bakı,"Bakı, dünən 16:11",06/15/2022
3 ,241 ,,583 220,Bakı,"Bakı, 09 i̇yun 2022",06/15/2022
4 ,120 ,3/9 ,216 700,Yasamal q.,"Bakı, dünən 00:36",06/15/2022
2 ,50 ,3/5 ,95 000,Nərimanov r.,"Bakı, dünən 00:34",06/15/2022
1 ,57 ,15/17 ,82 500,Yeni Günəşli q.,"Bakı, dünən 00:31",06/15/2022
2 ,98 ,7/14 ,229 000,Nəsimi r.,"Bakı, dünən 00:26",06/15/2022
3 ,54 ,1/2 ,42 000,Maştağa q.,"Bakı, 13 i̇yun 2022",06/15/2022
2 ,55 ,5/9 ,80 000,Yeni Günəşli q.,"Bakı, dünən 00:21",06/15/2022
2 ,51 ,5/11 ,68 000,Əhmədli q.,"Bakı, dünən 00:16",06/15/2022
2 ,38 ,5/5 ,77 000,Nərimanov r.,"Bakı, dünən 00:15",06/15/2022
4 ,171 ,4/16 ,170 000,Neftçilər m.,"Bakı, 12 i̇yun 2022",06/15/2022
2 ,52 ,3/5 ,70 000,Hövsan q.,"Bakı, 12 i̇yun 2022",06/15/2022
2 ,50 ,5/5 ,85 000,Nərimanov r.,"Bakı, 12 i̇yun 2022",06/15/2022
1 ,50.4 ,6/19 ,73 000,Əhmədli m.,"Bakı, 12 i̇yun 2022",06/15/2022
5 ,90 ,5/5 ,82 000,Hövsan q.,"Bakı, 12 i̇yun 2022",06/15/2022
5 ,120 ,7/9 ,144 500,Yeni Günəşli q.,"Bakı, 12 i̇yun 2022",06/15/2022
2 ,65 ,5/9 ,82 000,Əhmədli m.,"Bakı, 12 i̇yun 2022",06/15/2022
3 ,90 ,10/19 ,155 000,Əhmədli q.,"Bakı, 12 i̇yun 2022",06/15/2022
3 ,135 ,10/17 ,268 000,Nərimanov r.,"Bakı, 12 i̇yun 2022",06/15/2022
3 ,80 ,4/5 ,107 000,Memar Əcəmi m.,"Bakı, 12 i̇yun 2022",06/15/2022
2 ,95 ,6/16 ,225 000,Nəriman Nərimanov m.,"Bakı, 12 i̇yun 2022",06/15/2022
2 ,83 ,6/16 ,140 000,Yasamal r.,"Bakı, 12 i̇yun 2022",06/15/2022
5 ,220 ,9/10 ,325 000,Nəriman Nərimanov m.,"Bakı, 12 i̇yun 2022",06/15/2022
3 ,105 ,12/16 ,142 000,Yeni Yasamal q.,"Bakı, 12 i̇yun 2022",06/15/2022
4 ,111 ,9/13 ,184 500,Yasamal r.,"Bakı, 12 i̇yun 2022",06/15/2022
4 ,185 ,8/17 ,315 000,Nərimanov r.,"Bakı, 12 i̇yun 2022",06/15/2022
2 ,76 ,3/13 ,128 000,Elmlər Akademiyası m.,"Bakı, 13 i̇yun 2022",06/15/2022
2 ,72 ,2/7 ,165 240,Nardaran q.,"Bakı, bugün 11:47",06/15/2022
1 ,61.9 ,14/15 ,142 370,Nəriman Nərimanov m.,"Bakı, 20 may 2022",06/15/2022
2 ,72 ,5/17 ,160 000,Nərimanov r.,"Bakı, 13 i̇yun 2022",06/15/2022
4 ,209.4 ,,397 917,Bakı,"Bakı, 09 i̇yun 2022",06/15/2022
3 ,127.4 ,,235 690,Bakı,"Bakı, 03 i̇yun 2022",06/15/2022
4 ,146.3 ,,182 837,Bakı,"Bakı, bugün 10:39",06/15/2022
2 ,70.9 ,,88 625,Bakı,"Bakı, bugün 10:39",06/15/2022
2 ,70 ,4/15 ,124 500,Nəsimi r.,"Bakı, 12 i̇yun 2022",06/15/2022
3 ,154 ,5/17 ,295 000,Elmlər Akademiyası m.,"Bakı, 12 i̇yun 2022",06/15/2022
3 ,95.6 ,9/10 ,85 000,Hövsan q.,"Bakı, 12 i̇yun 2022",06/15/2022
2 ,79 ,12/17 ,132 000,7-ci mikrorayon q.,"Bakı, 12 i̇yun 2022",06/15/2022
4 ,85 ,7/7 ,73 000,Hövsan q.,"Bakı, 12 i̇yun 2022",06/15/2022
4 ,165 ,2/16 ,250 000,Nəriman Nərimanov m.,"Bakı, 12 i̇yun 2022",06/15/2022
2 ,56 ,5/9 ,85 000,Yeni Yasamal q.,"Bakı, 12 i̇yun 2022",06/15/2022
5 ,302 ,16/22 ,1 179 000,Yasamal r.,"Bakı, 12 i̇yun 2022",06/15/2022
4 ,160 ,5/17 ,192 000,Yasamal r.,"Bakı, 12 i̇yun 2022",06/15/2022
3 ,128 ,17/20 ,215 000,Nəriman Nərimanov m.,"Bakı, 12 i̇yun 2022",06/15/2022
4 ,80 ,5/7 ,73 000,Hövsan q.,"Bakı, 12 i̇yun 2022",06/15/2022
2 ,50 ,10/17 ,90 000,Nəriman Nərimanov m.,"Bakı, 12 i̇yun 2022",06/15/2022
4 ,135 ,3/8 ,265 000,Nəriman Nərimanov m.,"Bakı, 12 i̇yun 2022",06/15/2022
3 ,181 ,5/9 ,650 000,Gənclik m.,"Bakı, 12 i̇yun 2022",06/15/2022
4 ,96 ,14/16 ,189 000,Nizami m.,"Bakı, 12 i̇yun 2022",06/15/2022
3 ,80 ,6/14 ,150 000,Nərimanov r.,"Bakı, 12 i̇yun 2022",06/15/2022
3 ,109.3 ,8/18 ,127 000,Badamdar q.,"Bakı, 12 i̇yun 2022",06/15/2022
2 ,48 ,3/5 ,84 500,Memar Əcəmi m.,"Bakı, 12 i̇yun 2022",06/15/2022
3 ,110 ,12/17 ,144 000,Nizami r.,"Bakı, 12 i̇yun 2022",06/15/2022
3 ,122 ,15/19 ,147 000,Həzi Aslanov m.,"Bakı, 12 i̇yun 2022",06/15/2022
4 ,185 ,15/17 ,170 000,Həzi Aslanov m.,"Bakı, 12 i̇yun 2022",06/15/2022
3 ,140 ,12/17 ,160 000,Xətai r.,"Bakı, 12 i̇yun 2022",06/15/2022
2 ,57 ,14/17 ,120 000,Nərimanov r.,"Bakı, 12 i̇yun 2022",06/15/2022
3 ,115 ,5/6 ,108 000,Masazır q.,"Bakı, 12 i̇yun 2022",06/15/2022
2 ,58 ,5/9 ,85 000,Həzi Aslanov m.,"Bakı, 07 i̇yun 2022",06/15/2022
3 ,178 ,6/18 ,450 000,Nəsimi r.,"Bakı, 10 i̇yun 2022",06/15/2022
2 ,110 ,10/17 ,175 000,Qara Qarayev m.,"Bakı, 11 i̇yun 2022",06/15/2022
3 ,80 ,9/9 ,118 000,Həzi Aslanov m.,"Bakı, bugün 12:00",06/15/2022
2 ,90.5 ,,153 850,Bakı,"Bakı, 03 i̇yun 2022",06/15/2022
1 ,45.6 ,,86 640,Bakı,"Bakı, 02 i̇yun 2022",06/15/2022
3 ,101.1 ,,126 375,Bakı,"Bakı, 08 i̇yun 2022",06/15/2022
1 ,46.4 ,,67 294,Yasamal r.,"Bakı, 31 may 2022",06/15/2022
2 ,50 ,12/23 ,94 500,Bakıxanov q.,"Bakı, 12 i̇yun 2022",06/15/2022
2 ,50 ,13/18 ,98 000,Memar Əcəmi m.,"Bakı, 12 i̇yun 2022",06/15/2022
7 ,402 ,4/20 ,1 399 000,Yasamal r.,"Bakı, 13 i̇yun 2022",06/15/2022
3 ,125.4 ,6/14 ,220 000,Qara Qarayev m.,"Bakı, 12 i̇yun 2022",06/15/2022
2 ,52 ,3/9 ,67 000,Buzovna q.,"Bakı, 12 i̇yun 2022",06/15/2022
2 ,58 ,6/7 ,40 000,Masazır q.,"Bakı, 12 i̇yun 2022",06/15/2022
2 ,68 ,10/12 ,112 000,Bakıxanov q.,"Bakı, 12 i̇yun 2022",06/15/2022
2 ,54 ,10/16 ,105 000,Qara Qarayev m.,"Bakı, 12 i̇yun 2022",06/15/2022
2 ,65 ,2/17 ,98 000,Əhmədli m.,"Bakı, 12 i̇yun 2022",06/15/2022
3 ,90 ,16/18 ,103 000,20 Yanvar m.,"Bakı, 12 i̇yun 2022",06/15/2022
3 ,115 ,3/5 ,163 000,Nəsimi r.,"Bakı, 12 i̇yun 2022",06/15/2022
3 ,140 ,3/7 ,225 000,Xətai r.,"Bakı, 12 i̇yun 2022",06/15/2022
6 ,360 ,14/15 ,648 000,28 May m.,"Bakı, 12 i̇yun 2022",06/15/2022
3 ,80 ,2/5 ,151 000,Nəsimi r.,"Bakı, 12 i̇yun 2022",06/15/2022
2 ,67 ,6/16 ,120 000,Neftçilər m.,"Bakı, 12 i̇yun 2022",06/15/2022
2 ,52 ,9/11 ,94 000,Yeni Yasamal q.,"Bakı, 12 i̇yun 2022",06/15/2022
3 ,80 ,1/5 ,95 000,Memar Əcəmi m.,"Bakı, 12 i̇yun 2022",06/15/2022
2 ,52 ,13/17 ,88 000,Həzi Aslanov q.,"Bakı, 12 i̇yun 2022",06/15/2022
2 ,60 ,9/9 ,95 000,Nərimanov r.,"Bakı, dünən 12:23",06/15/2022
2 ,63 ,9/19 ,126 000,Qara Qarayev m.,"Bakı, 12 i̇yun 2022",06/15/2022
5 ,120 ,6/9 ,149 000,Bakıxanov q.,"Bakı, 12 i̇yun 2022",06/15/2022
1 ,59.5 ,18/21 ,82 000,Xətai r.,"Bakı, 12 i̇yun 2022",06/15/2022
3 ,93 ,5/16 ,145 000,Xətai r.,"Bakı, 12 i̇yun 2022",06/15/2022
3 ,90 ,14/17 ,155 000,Həzi Aslanov q.,"Bakı, 12 i̇yun 2022",06/15/2022
2 ,64 ,3/17 ,110 000,Nizami r.,"Bakı, 31 may 2022",06/15/2022
2 ,45 ,3/10 ,57 000,Zabrat q.,"Bakı, bugün 12:39",06/15/2022
2 ,71.5 ,8/15 ,164 450,Nəriman Nərimanov m.,"Bakı, dünən 16:30",06/15/2022
2 ,70 ,16/18 ,153 000,Nəriman Nərimanov m.,"Bakı, 11 i̇yun 2022",06/15/2022
2 ,75.7 ,,173 731,Sea Breeze ,"Bakı, bugün 11:42",06/15/2022
4 ,209.4 ,,397 917,Bakı,"Bakı, 09 i̇yun 2022",06/15/2022
3 ,121.5 ,,279 335,Bakı,"Bakı, dünən 15:26",06/15/2022
5 ,308 ,,571 340,Bakı,"Bakı, 02 i̇yun 2022",06/15/2022
4 ,153 ,2/22 ,227 000,Əhmədli q.,"Bakı, 12 i̇yun 2022",06/15/2022
3 ,90 ,6/19 ,150 000,Əhmədli q.,"Bakı, 12 i̇yun 2022",06/15/2022
4 ,100 ,5/9 ,110 000,Köhnə Günəşli q.,"Bakı, 12 i̇yun 2022",06/15/2022
4 ,90 ,6/9 ,170 000,7-ci mikrorayon q.,"Bakı, 12 i̇yun 2022",06/15/2022
