location,city,object_type,bill_num,mortgage_num,price_cleaned,rooms_cleaned_num,size_cleaned_num,floor_current_num,floor_max_num,floor_ratio
Xalqlar Dostluğu m.,baki,menziller/kohne-tikili,1,0,76000,2.0,55.0,5.0,5.0,1.0
Qara Qarayev m.,baki,menziller/kohne-tikili,1,0,179000,4.0,100.0,4.0,5.0,0.8
Badamdar q.,baki,evler,1,0,2150000,10.0,1030.0,,,
Badamdar q.,baki,evler,1,0,385000,8.0,420.0,,,
Masazır q.,baki,evler,1,0,210000,6.0,220.0,,,
Şüvəlan q.,baki,evler,1,1,295000,4.0,185.0,,,
Mərdəkan q.,baki,evler,1,0,465000,3.0,220.0,,,
Zabrat q.,baki,evler,0,0,65000,4.0,100.0,,,
Hökməli q.,baki,evler,1,0,99000,6.0,350.0,,,
Buzovna q.,baki,evler,1,0,158000,5.0,200.0,,,
Mərdəkan q.,baki,evler,1,0,445000,4.0,215.0,,,
Mərdəkan q.,baki,evler,1,1,495000,6.0,200.0,,,
Şüvəlan q.,baki,evler,1,0,195000,4.0,180.0,,,
Mərdəkan q.,baki,evler,1,0,325000,4.0,195.0,,,
Binəqədi q.,baki,evler,0,0,65000,3.0,100.0,,,
Azadlıq Prospekti m.,baki,evler,1,0,300000,4.0,150.0,,,
Masazır q.,baki,evler,1,0,85000,4.0,120.0,,,
Hökməli q.,baki,evler,1,0,90000,3.0,120.0,,,
Nəsimi m.,baki,evler,1,0,1300000,9.0,550.0,,,
Lökbatan q.,baki,evler,0,0,115000,6.0,185.0,,,
Hökməli q.,baki,evler,1,0,50000,4.0,132.0,,,
Sabunçu r.,baki,evler,1,0,130000,5.0,300.0,,,
Bakıxanov q.,baki,evler,1,0,2800000,6.0,800.0,,,
Biləcəri q.,baki,evler,1,0,680000,8.0,550.0,,,
Bakıxanov q.,baki,evler,1,1,98000,3.0,80.0,,,
Səbail r.,baki,evler,1,0,550000,5.0,250.0,,,
M.Ə.Rəsulzadə q.,baki,evler,1,0,185000,5.0,170.0,,,
Xocəsən q.,baki,evler,0,0,163000,5.0,360.0,,,
Suraxanı q.,baki,evler,1,0,50000,3.0,54.0,,,
Xətai r.,baki,evler,0,0,46500,3.0,80.0,,,
Şüvəlan q.,baki,baglar,1,0,290000,,178.0,,,
Hövsan q.,baki,baglar,1,0,75000,,90.0,,,
Görədil q.,baki,baglar,1,0,142000,,290.6,,,
Mərdəkan q.,baki,baglar,1,1,175000,,153.0,,,
Hökməli q.,baki,baglar,1,0,79000,,100.0,,,
Mərdəkan q.,baki,baglar,1,0,700000,,350.0,,,
Mərdəkan q.,baki,baglar,1,0,270000,,180.0,,,
Şüvəlan q.,baki,baglar,1,0,390000,,300.0,,,
Şüvəlan q.,baki,baglar,1,1,330000,,350.0,,,
Abşeron r.,baki,baglar,1,0,220000,,320.0,,,
Mərdəkan q.,baki,baglar,1,0,430000,,258.0,,,
Mərdəkan q.,baki,baglar,1,0,325000,,190.0,,,
Mərdəkan q.,baki,baglar,1,0,260000,,140.0,,,
Mərdəkan q.,baki,baglar,1,0,590000,,310.0,,,
Mərdəkan q.,baki,baglar,1,0,1200000,,400.0,,,
Mərdəkan q.,baki,baglar,1,0,190000,,150.0,,,
Buzovna q.,baki,baglar,1,1,470000,,550.0,,,
Novxanı q.,baki,baglar,1,0,280000,,250.0,,,
Şüvəlan q.,baki,baglar,1,0,700000,,500.0,,,
Görədil q.,baki,baglar,1,0,260000,,300.0,,,
Şüvəlan q.,baki,baglar,1,0,1300000,,600.0,,,
Maştağa q.,baki,baglar,0,0,90000,,198.0,,,
Biləcəri q.,baki,baglar,1,0,290000,,242.0,,,
Xəzər r.,baki,baglar,1,0,750000,,400.0,,,
Mərdəkan q.,baki,baglar,1,0,970000,,70.0,,,
Mərdəkan q.,baki,baglar,1,0,480000,,240.0,,,
Mərdəkan q.,baki,baglar,1,1,230000,,180.0,,,
Mərdəkan q.,baki,baglar,1,1,450000,,200.0,,,
Şüvəlan q.,baki,torpaq,1,0,105000,,,,,
Pirşağı q.,baki,torpaq,0,0,35000,,,,,
Nardaran q.,baki,torpaq,1,0,65000,,,,,
Şüvəlan q.,baki,torpaq,1,0,120000,,,,,
Nərimanov r.,baki,torpaq,1,0,3000000,,,,,
Şüvəlan q.,baki,torpaq,1,0,123500,,,,,
Masazır q.,baki,torpaq,1,0,12500,,,,,
Badamdar q.,baki,torpaq,1,0,1400000,,,,,
Binə q.,baki,torpaq,1,0,9500,,,,,
Görədil q.,baki,torpaq,1,0,72000,,,,,
Şüvəlan q.,baki,torpaq,1,0,115000,,,,,
Nəsimi m.,baki,torpaq,1,0,1170000,,,,,
Bilgəh q.,baki,torpaq,1,0,960000,,,,,
Binəqədi q.,baki,torpaq,0,0,40000,,,,,
Binə q.,baki,torpaq,0,0,16000,,,,,
Mərdəkan q.,baki,torpaq,1,0,221000,,,,,
Yeni Ramana q.,baki,torpaq,1,0,28000,,,,,
Yeni Ramana q.,baki,torpaq,1,0,55000,,,,,
Bilgəh q.,baki,torpaq,1,0,66000,,,,,
Mərdəkan q.,baki,torpaq,1,0,125000,,,,,
Şağan q.,baki,torpaq,1,0,62000,,,,,
Səbail r.,baki,torpaq,1,0,350000,,,,,
Məmmədli q.,baki,torpaq,0,0,8000,,,,,
Mərdəkan q.,baki,torpaq,1,0,750000,,,,,
Badamdar q.,baki,torpaq,1,0,80000,,,,,
Görədil q.,baki,torpaq,1,0,170000,,,,,
Hövsan q.,baki,torpaq,1,0,35000,,,,,
Qobu q.,baki,torpaq,1,0,21500,,,,,
20 Yanvar m.,baki,menziller,1,0,199000,3.0,132.0,8.0,19.0,0.42105263157894735
Səbail r.,baki,menziller,1,1,718620,4.0,239.5,23.0,23.0,1.0
Bakıxanov q.,baki,menziller,0,0,88800,1.0,61.0,17.0,20.0,0.85
Nərimanov r.,baki,menziller,1,0,280000,4.0,170.0,6.0,20.0,0.3
Bakı,baki,menziller,0,0,124337,3.0,99.5,,,
Gənclik m.,baki,menziller,0,0,251838,3.0,139.9,,,
Bakı,baki,menziller,0,0,182837,4.0,146.3,,,
Bakı,baki,menziller,0,0,279335,3.0,121.5,,,
Gənclik m.,baki,menziller,1,0,95000,2.0,45.0,5.0,5.0,1.0
Şah İsmayıl Xətai m.,baki,menziller,1,0,260000,3.0,126.0,3.0,18.0,0.16666666666666666
Həzi Aslanov m.,baki,menziller,1,0,160000,3.0,110.0,16.0,19.0,0.8421052631578947
Əhmədli m.,baki,menziller,0,0,170000,3.0,99.0,18.0,19.0,0.9473684210526315
Nəsimi r.,baki,menziller,1,0,280000,4.0,170.0,5.0,18.0,0.2777777777777778
9-cu mikrorayon q.,baki,menziller,1,0,75000,2.0,65.0,9.0,9.0,1.0
Gənclik m.,baki,menziller,1,0,163000,3.0,80.0,9.0,9.0,1.0
Azadlıq Prospekti m.,baki,menziller,0,0,66000,1.0,55.0,9.0,10.0,0.9
Sahil m.,baki,menziller,1,0,175000,2.0,52.0,3.0,5.0,0.6
Elmlər Akademiyası m.,baki,menziller,1,0,235000,3.0,123.0,17.0,17.0,1.0
İnşaatçılar m.,baki,menziller,1,1,225000,5.0,160.0,12.0,21.0,0.5714285714285714
Masazır q.,baki,menziller,0,0,29000,1.0,36.0,3.0,5.0,0.6
Şah İsmayıl Xətai m.,baki,menziller,0,0,195000,3.0,154.0,8.0,24.0,0.3333333333333333
Nəsimi r.,baki,menziller,1,0,112000,2.0,65.0,5.0,5.0,1.0
8-ci mikrorayon q.,baki,menziller,0,0,228000,4.0,163.0,8.0,17.0,0.47058823529411764
Memar Əcəmi m.,baki,menziller,1,0,148000,3.0,130.0,1.0,11.0,0.09090909090909091
8-ci kilometr q.,baki,menziller,1,0,75000,2.0,45.0,1.0,5.0,0.2
Yeni Yasamal q.,baki,menziller,0,0,68000,1.0,45.0,11.0,12.0,0.9166666666666666
Yasamal r.,baki,menziller,0,0,390000,3.0,145.0,24.0,27.0,0.8888888888888888
Əhmədli q.,baki,menziller,1,1,93000,3.0,75.0,2.0,9.0,0.2222222222222222
Xətai r.,baki,menziller,0,1,105000,1.0,55.0,19.0,20.0,0.95
Memar Əcəmi m.,baki,menziller,1,0,130000,3.0,60.0,7.0,9.0,0.7777777777777778
Yasamal q.,baki,menziller,1,0,335000,4.0,177.0,12.0,17.0,0.7058823529411765
Elmlər Akademiyası m.,baki,menziller,1,0,224500,3.0,120.0,15.0,16.0,0.9375
Nəriman Nərimanov m.,baki,menziller/yeni-tikili,1,0,197000,4.0,103.0,8.0,16.0,0.5
Nəriman Nərimanov m.,baki,menziller/yeni-tikili,0,0,294000,4.0,147.1,15.0,15.0,1.0
Nəriman Nərimanov m.,baki,menziller/yeni-tikili,0,1,112010,1.0,48.7,10.0,15.0,0.6666666666666666
Nəsimi r.,baki,menziller/yeni-tikili,0,1,531600,5.0,265.8,6.0,16.0,0.375
Bakı,baki,menziller/yeni-tikili,0,0,119387,3.0,95.5,,,
Bakı,baki,menziller/yeni-tikili,0,0,380000,4.0,200.0,,,
Bakı,baki,menziller/yeni-tikili,0,0,235690,3.0,127.4,,,
28 May m.,baki,menziller/yeni-tikili,0,0,201750,3.0,134.5,,,
Yasamal r.,baki,menziller/yeni-tikili,1,1,209000,3.0,148.0,23.0,27.0,0.8518518518518519
Yeni Yasamal q.,baki,menziller/yeni-tikili,1,1,102000,2.0,75.0,3.0,12.0,0.25
Elmlər Akademiyası m.,baki,menziller/yeni-tikili,1,0,200000,4.0,140.0,17.0,17.0,1.0
Həzi Aslanov m.,baki,menziller/yeni-tikili,0,0,149500,3.0,90.0,5.0,19.0,0.2631578947368421
Nərimanov r.,baki,menziller/yeni-tikili,0,0,428500,4.0,171.4,11.0,16.0,0.6875
Həzi Aslanov q.,baki,menziller/yeni-tikili,0,0,102000,2.0,60.0,5.0,16.0,0.3125
İçəri Şəhər m.,baki,menziller/yeni-tikili,0,0,290000,3.0,145.0,7.0,18.0,0.3888888888888889
Əhmədli q.,baki,menziller/yeni-tikili,1,0,135000,3.0,83.0,11.0,21.0,0.5238095238095238
Şah İsmayıl Xətai m.,baki,menziller/yeni-tikili,1,0,415000,4.0,200.0,13.0,16.0,0.8125
Binəqədi r.,baki,menziller/yeni-tikili,1,0,159000,3.0,110.0,7.0,12.0,0.5833333333333334
Nizami r.,baki,menziller/yeni-tikili,0,0,114000,2.0,68.0,10.0,20.0,0.5
Əhmədli m.,baki,menziller/yeni-tikili,0,0,117300,2.0,102.0,13.0,17.0,0.7647058823529411
Xətai r.,baki,menziller/yeni-tikili,0,0,480000,4.0,200.0,4.0,6.0,0.6666666666666666
Həzi Aslanov m.,baki,menziller/yeni-tikili,1,0,220000,4.0,180.0,13.0,13.0,1.0
Nizami r.,baki,menziller/yeni-tikili,1,1,84000,2.0,55.0,10.0,14.0,0.7142857142857143
Nəsimi r.,baki,menziller/yeni-tikili,0,0,260000,3.0,140.0,9.0,17.0,0.5294117647058824
9-cu mikrorayon q.,baki,menziller/yeni-tikili,1,0,129900,3.0,80.0,17.0,17.0,1.0
Nəsimi r.,baki,menziller/yeni-tikili,0,0,76000,1.0,47.0,15.0,16.0,0.9375
Şah İsmayıl Xətai m.,baki,menziller/yeni-tikili,1,0,149900,3.0,90.0,5.0,19.0,0.2631578947368421
İnşaatçılar m.,baki,menziller/yeni-tikili,1,0,120000,2.0,92.0,3.0,16.0,0.1875
Nəsimi r.,baki,menziller/yeni-tikili,0,0,2000000,5.0,272.0,11.0,33.0,0.3333333333333333
Yeni Yasamal q.,baki,menziller/yeni-tikili,1,1,118000,2.0,86.0,17.0,18.0,0.9444444444444444
Yeni Yasamal q.,baki,menziller/yeni-tikili,1,1,100000,2.0,60.0,4.0,14.0,0.2857142857142857
Yasamal r.,baki,menziller/yeni-tikili,0,0,385000,3.0,141.0,11.0,17.0,0.6470588235294118
İçəri Şəhər m.,baki,menziller/kohne-tikili,1,0,75000,1.0,35.0,1.0,5.0,0.2
İçəri Şəhər m.,baki,menziller/kohne-tikili,1,0,240000,6.0,170.0,2.0,2.0,1.0
Azadlıq Prospekti m.,baki,menziller/kohne-tikili,1,1,115000,3.0,85.0,9.0,9.0,1.0
Binəqədi r.,baki,menziller/kohne-tikili,1,0,73000,1.0,33.0,4.0,5.0,0.8
Qara Qarayev m.,baki,menziller/kohne-tikili,1,0,179000,4.0,100.0,4.0,5.0,0.8
Nəriman Nərimanov m.,baki,menziller/kohne-tikili,1,1,148000,4.0,120.0,9.0,9.0,1.0
9-cu mikrorayon q.,baki,menziller/kohne-tikili,1,1,130000,3.0,90.0,7.0,9.0,0.7777777777777778
Memar Əcəmi m.,baki,menziller/kohne-tikili,1,1,123000,3.0,90.0,6.0,9.0,0.6666666666666666
9-cu mikrorayon q.,baki,menziller/kohne-tikili,1,1,123000,3.0,90.0,2.0,9.0,0.2222222222222222
İnşaatçılar m.,baki,menziller/kohne-tikili,1,1,207000,4.0,120.0,5.0,9.0,0.5555555555555556
28 May m.,baki,menziller/kohne-tikili,1,0,650000,6.0,200.0,3.0,4.0,0.75
Memar Əcəmi m.,baki,menziller/kohne-tikili,1,0,72000,2.0,42.0,1.0,5.0,0.2
9-cu mikrorayon q.,baki,menziller/kohne-tikili,1,0,65000,1.0,45.0,8.0,9.0,0.8888888888888888
Əhmədli m.,baki,menziller/kohne-tikili,1,0,86000,4.0,90.0,9.0,9.0,1.0
Nizami r.,baki,menziller/kohne-tikili,1,0,75000,2.0,50.0,5.0,5.0,1.0
Nəsimi m.,baki,menziller/kohne-tikili,1,0,78000,2.0,60.0,2.0,5.0,0.4
Gənclik m.,baki,menziller/kohne-tikili,0,0,195000,4.0,110.0,7.0,9.0,0.7777777777777778
Memar Əcəmi m.,baki,menziller/kohne-tikili,1,0,63000,2.0,30.0,2.0,5.0,0.4
Hövsan q.,baki,menziller/kohne-tikili,1,0,68000,2.0,55.0,3.0,5.0,0.6
Gənclik m.,baki,menziller/kohne-tikili,1,0,163000,3.0,72.0,5.0,5.0,1.0
Həzi Aslanov m.,baki,menziller/kohne-tikili,1,0,95000,3.0,75.0,4.0,5.0,0.8
Yeni Yasamal q.,baki,menziller/kohne-tikili,1,0,85500,2.0,55.0,1.0,9.0,0.1111111111111111
Hövsan q.,baki,menziller/kohne-tikili,1,0,38000,1.0,35.0,5.0,5.0,1.0
Həzi Aslanov q.,baki,menziller/kohne-tikili,1,0,61000,1.0,40.0,1.0,5.0,0.2
8 Noyabr m.,baki,menziller/kohne-tikili,1,0,138000,3.0,75.0,5.0,9.0,0.5555555555555556
Yasamal q.,baki,menziller/kohne-tikili,1,1,137000,3.0,85.0,4.0,9.0,0.4444444444444444
Elmlər Akademiyası m.,baki,menziller/kohne-tikili,1,0,88000,3.0,60.0,3.0,5.0,0.6
Binəqədi r.,baki,menziller/kohne-tikili,1,0,73000,1.0,33.0,4.0,5.0,0.8
Şüvəlan q.,baki,evler,1,0,849000,10.0,540.0,,,
Badamdar q.,baki,evler,1,0,395000,6.0,391.0,,,
Savalan q.,baki,evler,0,0,45000,3.0,110.0,,,
8-ci kilometr q.,baki,evler,1,0,125000,4.0,144.0,,,
Buzovna q.,baki,evler,1,0,143000,3.0,120.0,,,
Müşfiqabad q.,baki,evler,0,0,58500,3.0,110.0,,,
Mehdiabad q.,baki,evler,1,0,200000,4.0,160.0,,,
Qara Qarayev m.,baki,evler,1,0,460000,5.0,600.0,,,
Nəsimi m.,baki,evler,1,1,215000,5.0,200.0,,,
Buzovna q.,baki,evler,1,0,570000,7.0,492.0,,,
Mərdəkan q.,baki,evler,1,0,160000,4.0,160.0,,,
Binəqədi q.,baki,evler,0,0,57000,3.0,100.0,,,
Novxanı q.,baki,evler,1,0,46000,3.0,56.0,,,
Bakıxanov q.,baki,evler,0,0,115000,4.0,145.0,,,
Binə q.,baki,evler,1,0,330000,12.0,330.0,,,
Bilgəh q.,baki,evler,1,0,1200000,9.0,500.0,,,
Bakıxanov q.,baki,evler,1,0,72000,4.0,100.0,,,
Zabrat q.,baki,evler,0,0,69000,3.0,100.0,,,
Ramana q.,baki,evler,0,0,90000,4.0,114.0,,,
Mehdiabad q.,baki,evler,1,0,195000,7.0,270.0,,,
Zabrat q.,baki,evler,0,0,22000,5.0,60.0,,,
Görədil q.,baki,evler,1,0,120000,5.0,517.0,,,
Maştağa q.,baki,evler,0,0,25000,4.0,80.0,,,
Nardaran q.,baki,evler,1,0,320000,4.0,240.0,,,
Şıxov q.,baki,evler,1,0,1350000,8.0,1600.0,,,
Badamdar q.,baki,evler,1,0,127500,5.0,160.0,,,
Buzovna q.,baki,evler,1,0,98000,7.0,200.0,,,
Köhnə Günəşli q.,baki,evler,0,0,81500,3.0,100.0,,,
Mərdəkan q.,baki,baglar,1,0,260000,,150.0,,,
Mərdəkan q.,baki,baglar,1,0,330000,,170.0,,,
Bilgəh q.,baki,baglar,1,0,190000,,150.0,,,
Mərdəkan q.,baki,baglar,1,0,399000,,225.0,,,
Mərdəkan q.,baki,baglar,1,1,320000,,180.0,,,
Mərdəkan q.,baki,baglar,1,0,470000,,240.0,,,
Şüvəlan q.,baki,baglar,1,0,325000,,170.0,,,
Xətai r.,baki,baglar,1,0,310000,,190.0,,,
Mərdəkan q.,baki,baglar,1,0,780000,,400.0,,,
Görədil q.,baki,baglar,1,0,72000,,80.0,,,
Buzovna q.,baki,baglar,1,0,350000,,200.0,,,
Mərdəkan q.,baki,baglar,1,0,490000,,250.0,,,
Mərdəkan q.,baki,baglar,1,0,230000,,180.0,,,
Mərdəkan q.,baki,baglar,1,0,370000,,220.0,,,
Mərdəkan q.,baki,baglar,1,0,450000,,250.0,,,
Mərdəkan q.,baki,baglar,1,0,420000,,220.0,,,
Mərdəkan q.,baki,baglar,1,0,320000,,200.0,,,
Buzovna q.,baki,baglar,1,0,420000,,170.0,,,
Bilgəh q.,baki,baglar,1,0,680000,,500.0,,,
Mərdəkan q.,baki,baglar,1,0,800000,,340.0,,,
Şüvəlan q.,baki,baglar,1,0,240000,,150.0,,,
Şüvəlan q.,baki,baglar,1,0,696000,,470.0,,,
Mərdəkan q.,baki,baglar,1,0,270000,,200.0,,,
Şüvəlan q.,baki,baglar,1,0,108000,,110.0,,,
Şağan q.,baki,baglar,1,0,270000,,230.0,,,
Mərdəkan q.,baki,baglar,1,0,325000,,180.0,,,
Mərdəkan q.,baki,baglar,1,0,430000,,170.0,,,
Mərdəkan q.,baki,baglar,1,0,305000,,300.0,,,
Məmmədli q.,baki,torpaq,1,0,12000,,,,,
NZS q.,baki,torpaq,0,0,10000,,,,,
Nardaran q.,baki,torpaq,1,0,65000,,,,,
Bilgəh q.,baki,torpaq,1,0,380000,,,,,
6-cı mikrorayon q.,baki,torpaq,1,0,570000,,,,,
Hövsan q.,baki,torpaq,1,0,60000,,,,,
Badamdar q.,baki,torpaq,1,0,520000,,,,,
Mərdəkan q.,baki,torpaq,1,0,130000,,,,,
Binə q.,baki,torpaq,0,0,12000,,,,,
Badamdar q.,baki,torpaq,0,0,160000,,,,,
Mərdəkan q.,baki,torpaq,1,0,250000,,,,,
Şüvəlan q.,baki,torpaq,1,0,110000,,,,,
Nardaran q.,baki,torpaq,1,0,150000,,,,,
Sulutəpə q.,baki,torpaq,0,0,18000,,,,,
Qala q.,baki,torpaq,1,0,462000,,,,,
Bilgəh q.,baki,torpaq,0,0,32000,,,,,
Mərdəkan q.,baki,torpaq,1,0,240000,,,,,
Badamdar q.,baki,torpaq,1,0,57000,,,,,
Bilgəh q.,baki,torpaq,1,0,205000,,,,,
Abşeron r.,baki,torpaq,1,0,17500,,,,,
Dübəndi q.,baki,torpaq,1,0,27000,,,,,
Binəqədi r.,baki,torpaq,0,0,5000,,,,,
Mərdəkan q.,baki,torpaq,1,0,542500,,,,,
Ramana q.,baki,torpaq,1,0,9500,,,,,
Novxanı q.,baki,torpaq,1,0,220000,,,,,
Qala q.,baki,torpaq,1,0,28000,,,,,
Şüvəlan q.,baki,torpaq,1,0,28000,,,,,
Xəzər r.,baki,torpaq,1,0,155000,,,,,
Nəsimi r.,baki,menziller,1,0,332000,3.0,140.5,8.0,18.0,0.4444444444444444
İnşaatçılar m.,baki,menziller,0,1,143156,3.0,103.0,5.0,9.0,0.5555555555555556
Şah İsmayıl Xətai m.,baki,menziller,0,0,269000,3.0,158.0,19.0,20.0,0.95
Şah İsmayıl Xətai m.,baki,menziller,0,1,400000,4.0,200.0,4.0,20.0,0.2
28 May m.,baki,menziller,0,0,251400,4.0,167.6,,,
Bakı,baki,menziller,0,0,124337,3.0,99.5,,,
Sea Breeze,baki,menziller,0,0,160658,1.0,46.1,,,
Ağ şəhər,baki,menziller,0,0,271050,3.0,139.0,,,
9-cu mikrorayon q.,baki,menziller,1,0,190000,3.0,125.0,10.0,17.0,0.5882352941176471
Nəriman Nərimanov m.,baki,menziller,0,0,245000,3.0,115.0,5.0,17.0,0.29411764705882354
Əhmədli m.,baki,menziller,1,1,130000,3.0,90.0,3.0,15.0,0.2
28 May m.,baki,menziller,1,0,349000,3.0,115.0,3.0,5.0,0.6
Yeni Günəşli q.,baki,menziller,1,0,75500,2.0,50.4,5.0,9.0,0.5555555555555556
Xətai r.,baki,menziller,1,0,125000,3.0,96.0,15.0,15.0,1.0
Nəsimi m.,baki,menziller,1,0,210000,5.0,150.0,1.0,9.0,0.1111111111111111
28 May m.,baki,menziller,0,0,277000,4.0,187.0,11.0,16.0,0.6875
Nəriman Nərimanov m.,baki,menziller,1,0,420000,4.0,206.0,16.0,17.0,0.9411764705882353
Əhmədli m.,baki,menziller,0,0,153000,3.0,103.0,6.0,17.0,0.35294117647058826
Xalqlar Dostluğu m.,baki,menziller,1,0,68000,2.0,30.0,2.0,5.0,0.4
Nərimanov r.,baki,menziller,1,0,240000,3.0,130.0,12.0,16.0,0.75
Şah İsmayıl Xətai m.,baki,menziller,1,0,195000,3.0,102.0,3.0,15.0,0.2
Yeni Günəşli q.,baki,menziller,1,0,128000,2.0,92.0,7.0,12.0,0.5833333333333334
Əhmədli q.,baki,menziller,1,0,98000,2.0,55.0,3.0,19.0,0.15789473684210525
Nərimanov r.,baki,menziller,1,0,310000,4.0,190.0,6.0,16.0,0.375
Xətai r.,baki,menziller,1,0,67000,2.0,70.0,2.0,3.0,0.6666666666666666
Şah İsmayıl Xətai m.,baki,menziller,1,1,365000,4.0,195.0,18.0,24.0,0.75
Gənclik m.,baki,menziller,1,1,214000,4.0,141.0,7.0,16.0,0.4375
Nərimanov r.,baki,menziller,1,0,242000,3.0,157.0,12.0,17.0,0.7058823529411765
28 May m.,baki,menziller,1,0,160000,3.0,70.0,3.0,4.0,0.75
İçəri Şəhər m.,baki,menziller,1,0,75000,1.0,35.0,1.0,5.0,0.2
4-cü mikrorayon q.,baki,menziller,1,0,90000,2.0,50.0,4.0,5.0,0.8
İnşaatçılar m.,baki,menziller,1,0,92000,2.0,68.0,2.0,16.0,0.125
Şah İsmayıl Xətai m.,baki,menziller/yeni-tikili,1,1,265000,4.0,137.0,12.0,16.0,0.75
Biləcəri q.,baki,menziller/yeni-tikili,0,1,89089,2.0,68.5,8.0,16.0,0.5
Həzi Aslanov q.,baki,menziller/yeni-tikili,1,0,178000,3.0,210.0,17.0,18.0,0.9444444444444444
Nizami m.,baki,menziller/yeni-tikili,1,0,214000,3.0,120.0,10.0,12.0,0.8333333333333334
Ağ şəhər,baki,menziller/yeni-tikili,0,0,271050,3.0,139.0,,,
Bakı,baki,menziller/yeni-tikili,0,0,124134,1.0,67.1,,,
Bakı,baki,menziller/yeni-tikili,0,0,133106,1.0,61.9,,,
Ağ şəhər,baki,menziller/yeni-tikili,0,0,290000,3.0,145.0,,,
Nərimanov r.,baki,menziller/yeni-tikili,1,0,175000,3.0,135.0,6.0,16.0,0.375
28 May m.,baki,menziller/yeni-tikili,1,0,420000,4.0,220.0,8.0,14.0,0.5714285714285714
Əhmədli q.,baki,menziller/yeni-tikili,1,0,109000,2.0,77.0,2.0,19.0,0.10526315789473684
Şah İsmayıl Xətai m.,baki,menziller/yeni-tikili,1,1,420000,4.0,160.0,15.0,17.0,0.8823529411764706
Nizami r.,baki,menziller/yeni-tikili,0,0,88000,2.0,54.0,6.0,15.0,0.4
Xətai r.,baki,menziller/yeni-tikili,1,0,210000,2.0,90.0,7.0,7.0,1.0
Nəsimi r.,baki,menziller/yeni-tikili,1,0,320000,4.0,181.0,5.0,17.0,0.29411764705882354
Nəsimi r.,baki,menziller/yeni-tikili,0,0,246000,3.0,154.0,9.0,17.0,0.5294117647058824
Nərimanov r.,baki,menziller/yeni-tikili,1,1,190000,3.0,90.0,7.0,16.0,0.4375
Yeni Günəşli q.,baki,menziller/yeni-tikili,1,0,67000,2.0,50.0,2.0,9.0,0.2222222222222222
Şah İsmayıl Xətai m.,baki,menziller/yeni-tikili,1,0,530000,4.0,181.0,8.0,17.0,0.47058823529411764
Həzi Aslanov m.,baki,menziller/yeni-tikili,1,0,94500,2.0,80.0,14.0,14.0,1.0
Ağ şəhər q.,baki,menziller/yeni-tikili,0,0,285000,3.0,157000.0,10.0,20.0,0.5
8-ci kilometr q.,baki,menziller/yeni-tikili,1,0,100000,2.0,63.0,3.0,13.0,0.23076923076923078
Nəriman Nərimanov m.,baki,menziller/yeni-tikili,1,0,126000,2.0,65.0,3.0,7.0,0.42857142857142855
Nəsimi r.,baki,menziller/yeni-tikili,1,0,178000,3.0,100.0,7.0,20.0,0.35
Xətai r.,baki,menziller/yeni-tikili,1,0,165000,3.0,90.0,19.0,19.0,1.0
Yeni Yasamal q.,baki,menziller/yeni-tikili,1,1,105000,2.0,82.0,8.0,17.0,0.47058823529411764
Yasamal r.,baki,menziller/yeni-tikili,1,1,201000,3.0,144.5,18.0,27.0,0.6666666666666666
Yeni Yasamal q.,baki,menziller/yeni-tikili,1,1,105000,2.0,85.0,8.0,17.0,0.47058823529411764
Xətai r.,baki,menziller/yeni-tikili,1,0,136000,3.0,136.0,3.0,13.0,0.23076923076923078
Xətai r.,baki,menziller/yeni-tikili,0,0,390000,5.0,202.0,3.0,7.0,0.42857142857142855
Həzi Aslanov m.,baki,menziller/yeni-tikili,1,0,185000,3.0,132.0,6.0,17.0,0.35294117647058826
Yeni Yasamal q.,baki,menziller/yeni-tikili,1,1,75000,1.0,52.0,3.0,16.0,0.1875
Memar Əcəmi m.,baki,menziller/kohne-tikili,1,1,125000,3.0,85.0,6.0,9.0,0.6666666666666666
Nərimanov r.,baki,menziller/kohne-tikili,1,0,222000,4.0,115.0,2.0,5.0,0.4
NZS q.,baki,menziller/kohne-tikili,1,0,90000,3.0,70.0,2.0,2.0,1.0
İçəri Şəhər m.,baki,menziller/kohne-tikili,1,1,520000,4.0,130.0,2.0,4.0,0.5
Azadlıq Prospekti m.,baki,menziller/kohne-tikili,1,1,107000,2.0,56.0,5.0,9.0,0.5555555555555556
Qaraçuxur q.,baki,menziller/kohne-tikili,1,0,92000,3.0,70.0,7.0,9.0,0.7777777777777778
Qaraçuxur q.,baki,menziller/kohne-tikili,1,0,105000,4.0,100.0,7.0,9.0,0.7777777777777778
Yasamal q.,baki,menziller/kohne-tikili,1,1,137000,3.0,80.0,4.0,9.0,0.4444444444444444
Nəsimi m.,baki,menziller/kohne-tikili,1,0,92000,3.0,55.0,3.0,5.0,0.6
Əhmədli q.,baki,menziller/kohne-tikili,1,0,80000,2.0,60.0,7.0,9.0,0.7777777777777778
8-ci mikrorayon q.,baki,menziller/kohne-tikili,1,0,120000,3.0,100.0,1.0,9.0,0.1111111111111111
Qara Qarayev m.,baki,menziller/kohne-tikili,1,1,149500,3.0,110.0,5.0,5.0,1.0
İnşaatçılar m.,baki,menziller/kohne-tikili,1,0,110000,2.0,60.0,5.0,5.0,1.0
İnşaatçılar m.,baki,menziller/kohne-tikili,1,1,112000,2.0,65.0,3.0,10.0,0.3
